Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Maldives,MDV,Real interest rate (%),FR.INR.RINR,7.34143625792416,-27.4166579016152,9.37566881897401,6.92865722982358,0.0541213959643212,3.22134271711729,0.651146715386123,-0.423945541763418,-1.17380949729999,-1.91867030503025,6.85478089219826,-2.15892928208514,3.31651784555813,4.11751545959002,6.94377808292881,3.52001101265166,10.5228428615224,7.84198138355164,7.15951700198851,13.0026742761959,15.4867338047556,8.59848292161242,7.49544944055736,8.56345196895114
Maldives,MDV,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,17.1362271884126,16.0165072358973,16.449390425311,16.6391000703161,18.5537042211962,19.768067119996,19.4566957433176,20.8638900294998,19.2691649616591,15.9412524209735,17.9243686782084,..
Mali,MLI,Lending interest rate (%),FR.INR.LEND,..,..,..,..,..,8.67916666666667,4.73666666666667,4.75166666666667,4.98416666666667,4.9775,5.11333333333333,5.25591666666667,5.03916666666667,5.2875,5.33833333333333,5.15416666666667,5.295,5.14,..,..,..,..,..,..
Mali,MLI,Real interest rate (%),FR.INR.RINR,..,..,..,..,..,1.09529098131699,0.0858060091967498,0.188054615581245,-2.13672500803908,0.326434553495261,0.717035021492655,-6.17471474854372,0.41466215645888,4.60481570581188,4.01870683269197,2.20701772849495,3.89130144418924,3.14489590971151,..,..,..,..,..,..
Mali,MLI,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Malta,MLT,Lending interest rate (%),FR.INR.LEND,7.27583333333333,6.89833333333333,6.03833333333333,5.85,5.32416666666667,5.50833333333333,5.65416666666667,6.23833333333333,5.88833333333333,4.47083333333333,4.6,4.74583333333333,4.7025,4.705,..,..,..,..,..,..,..,..,..,..
Malta,MLT,Real interest rate (%),FR.INR.RINR,18.380064297579,2.37683495097654,3.22469389301354,3.90532384955682,3.14454401197689,3.50298424976399,3.42016267331705,3.86603263392876,2.57506790732564,2.4014488256701,1.39029287661876,3.58167717676702,2.5026927999574,2.37477475073381,..,..,..,..,..,..,..,..,..,..
Malta,MLT,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,..,..,..,..,..,7.56870461676475,6.98246338719549,6.5818311184714,6.30015689596002,6.72398944853304,5.80361618389437,5.8580963627746,6.06773694234154,6.55250708579672,5.46054456114402,5.90027045402132,6.40502020846628,7.31420925681032,7.75955914240081,8.12309700319801,7.93402953773633,7.56584920786071,7.25771378606732,..
Marshall Islands,MHL,Lending interest rate (%),FR.INR.LEND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,Real interest rate (%),FR.INR.RINR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,MRT,Lending interest rate (%),FR.INR.LEND,25.5833333333333,22.5,21,21,21,23.0833333333333,24,23.5,20.3333333333333,19.5,17,17,17,17,17,17,17,17,..,..,..,..,..,..
Mauritania,MRT,Real interest rate (%),FR.INR.RINR,18.0831778458359,15.7553753706113,13.3863439105326,15.8055649858533,9.07038274530279,7.41637643574221,8.68511248307785,13.4113924352128,8.6861778556254,19.9304642105487,-4.36736172986863,-0.465994034674147,16.4690905930452,11.9746147931101,32.767950839881,22.8912964000707,5.20624358016839,15.1756881173047,..,..,..,..,..,..
Mauritania,MRT,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,Lending interest rate (%),FR.INR.LEND,20.7708333333333,21.1041666666667,21,21,21,21.0416666666667,21.0833333333333,21.8741666666667,11.5416666666667,9.25,8.875,8.91666666666667,8.66666666666667,8.5,8.5,8.5,8.5,8.5,8.5,8.45,7.225,6.87083333333333,7.50416666666667,9.5
Mauritius,MUS,Real interest rate (%),FR.INR.RINR,16.7884303740482,13.9996916174655,13.915284709286,14.5581732878163,13.2476865148681,16.4443284835691,10.509876526931,12.5252168796079,5.53993477156976,9.96942087714524,7.66227180047388,5.57883017241309,6.05193132211093,4.19234274182497,6.19731922699534,7.00246757094131,5.97293542715017,6.75298140014591,6.71215609466,8.95757108039617,4.53526534336547,3.5999745725893,-1.88174733523311,2.64271230242966
Mauritius,MUS,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,..,..,..,..,..,..,..,..,..,5.7331481422693,5.50665495778595,5.76404245185622,6.87647533995024,7.30901130458089,8.01082856525825,8.75347151376123,9.09744069552396,8.73106659616483,10.3718693463432,10.1869600177717,9.6128254520664,9.10789213254784,8.99984288925682,..
Mexico,MEX,Lending interest rate (%),FR.INR.LEND,16.9283333333333,12.795,8.21083333333334,7.0225,7.43833333333333,9.695,7.51183478062322,7.56083333333333,8.70576785663225,7.065,5.28083333333333,4.91083333333333,4.68083333333333,4.27083333333333,3.55166666666667,3.43916666666667,4.75416666666667,7.3325,8.04,8.42916666666667,6.34166666666667,5.26583333333333,8.17916666666667,11.5916666666667
